SET courses,SET courses-href,courses list,courses list-href,pre_req,Assumed Knowledge,course description,course code,level,Incompatible,Units,course name,Term,Locations
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4115A - Honours Professional Project (Science Education) Pt 1North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109568/1/sem-2/,null,null,null,SCIENCE 4115A,Undergraduate,null,null,Honours Professional Project (Science Education) Pt 1,Semester 2,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4115A - Honours Professional Project (Science Education) Pt 1North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109568/1/sem-1/,null,null,null,SCIENCE 4115A,Undergraduate,null,null,Honours Professional Project (Science Education) Pt 1,Semester 1,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4110B - Honours Professional Project (Science Communication) Pt 2North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109460/1/sem-1/,null,null,null,SCIENCE 4110B,Undergraduate,null,9,Honours Professional Project (Science Communication) Pt 2,Semester 1,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4110B - Honours Professional Project (Science Communication) Pt 2North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109460/1/sem-2/,null,null,null,SCIENCE 4110B,Undergraduate,null,9,Honours Professional Project (Science Communication) Pt 2,Semester 2,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4110A - Honours Professional Project (Science Communication) Pt 1North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109459/1/sem-1/,null,null,null,SCIENCE 4110A,Undergraduate,null,null,Honours Professional Project (Science Communication) Pt 1,Semester 1,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4110A - Honours Professional Project (Science Communication) Pt 1North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109459/1/sem-2/,null,null,null,SCIENCE 4110A,Undergraduate,null,null,Honours Professional Project (Science Communication) Pt 1,Semester 2,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4100B - Honours Science Project (Part B)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/108624/1/sem-2/,null,null,"Students will undertake a research project under the supervision of an academic that is focussed on science communication, science education, understanding of science in the community, or some other aspect of science that impacts on society. The project work will provide advanced knowledge and skills for professional or highly skilled work and/or further learning.",SCIENCE 4100B,Undergraduate,null,12,Honours Science Project (Part B),Semester 2,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4100A - Honours Science Project (Part A)North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108623/1/sem-1/,null,null,"Students will undertake a research project under the supervision of an academic that is focussed on science communication, science education, understanding of science in the community, or some other aspect of science that impacts on society. The project work will provide advanced knowledge and skills for professional or highly skilled work and/or further learning.",SCIENCE 4100A,Undergraduate,null,null,Honours Science Project (Part A),Semester 1,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4025 - Professional CommunicationRoseworthy Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/109457/1/sem-1/,null,null,A key aspect of communicating well is to present logical arguments. In this course students will enhance their skills to understand and evaluate arguments and apply these skills in professional communication contexts in both oral and written formats. Group and organisational communication will be considered as will ethics in professional communication.,SCIENCE 4025,Undergraduate,null,3,Professional Communication,Semester 1,Roseworthy Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4020 - Communicating ScienceNorth Terrace Campus | Winter | 2023,https://www.adelaide.edu.au/course-outlines/108932/1/winter/,null,null,"Overview of science communication in the 21st Century; Science writing: structuring articles and reports, writing effectively for both specialist and non-specialist audiences; use of oral presentations and displays to communicate science; use of emerging online social media in science communication.",SCIENCE 4020,Undergraduate,"SCIENCE 2500, SCIENCE 3200, SCIENCE 7020",3,Communicating Science,Winter,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4010B - Advanced Science (Hons) (Part B)North Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109327/1/sem-2/,SCIENCE 4010A in previous Semester,null,"This modular course covers a range of advanced topics in a chosen discipline of science, the methods of presentation and assessment of which vary according to module. This will provide advanced knowledge and skills for professional or highly skilled work and/or further learning.",SCIENCE 4010B,Undergraduate,SCIENCE 4005,6,Advanced Science (Hons) (Part B),Semester 2,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 4010A - Advanced Science (Hons) (Part A)North Terrace Campus | Semester 1 | 2023,https://www.adelaide.edu.au/course-outlines/108621/1/sem-1/,null,null,"This modular course covers a range of advanced topics in a chosen discipline of science, the methods of presentation and assessment of which vary according to module. This will provide advanced knowledge and skills for professional or highly skilled work and/or further learning.",SCIENCE 4010A,Undergraduate,SCIENCE 4005,null,Advanced Science (Hons) (Part A),Semester 1,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 3700 - Science Internship IIINorth Terrace Campus | Quadmester 4 | 2023,https://www.adelaide.edu.au/course-outlines/109690/1/quad-4/,Need to have completed 36 units while enrolled in a Science Program,null,"This internship course will allow you to build and apply your broad, personal skills relevant to workplace settings, beyond the discipline-specific skills. Training will be provided in career development skills and employability. Included within the course are opportunities for you to produce original work which strengthens and demonstrates your analytical, research and problem-solving skills; graduate-ready qualities that are essential for future employment. You will develop an understanding of the value of industry and professional networks and their importance to lifelong learning and career progression. Associated with this; you will learn how to create a professional profile so that you can identify the correct job opportunity, get that job and shape your career progression. The internship component will directly add to your experiences and resume while consolidating your confidence and the ability to contribute to a workplace. You will gain an awareness of the strengths you offer to a future employer. The internship will focus on building your employability in the area of science or science-related industries and business.",SCIENCE 3700,Undergraduate,null,3,Science Internship III,Quadmester 4,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 3700 - Science Internship IIINorth Terrace Campus | Winter | 2023,https://www.adelaide.edu.au/course-outlines/109690/1/winter/,Need to have completed 36 units while enrolled in a Science Program,null,"This internship course will allow you to build and apply your broad, personal skills relevant to workplace settings, beyond the discipline-specific skills. Training will be provided in career development skills and employability. Included within the course are opportunities for you to produce original work which strengthens and demonstrates your analytical, research and problem-solving skills; graduate-ready qualities that are essential for future employment. You will develop an understanding of the value of industry and professional networks and their importance to lifelong learning and career progression. Associated with this; you will learn how to create a professional profile so that you can identify the correct job opportunity, get that job and shape your career progression. The internship component will directly add to your experiences and resume while consolidating your confidence and the ability to contribute to a workplace. You will gain an awareness of the strengths you offer to a future employer. The internship will focus on building your employability in the area of science or science-related industries and business.",SCIENCE 3700,Undergraduate,null,3,Science Internship III,Winter,North Terrace Campus
"Science
SCIENCE",https://www.adelaide.edu.au/course-outlines/ug/science/,SCIENCE 3700 - Science Internship IIINorth Terrace Campus | Semester 2 | 2023,https://www.adelaide.edu.au/course-outlines/109690/1/sem-2/,Need to have completed 36 units while enrolled in a Science Program,null,"This internship course will allow you to build and apply your broad, personal skills relevant to workplace settings, beyond the discipline-specific skills. Training will be provided in career development skills and employability. Included within the course are opportunities for you to produce original work which strengthens and demonstrates your analytical, research and problem-solving skills; graduate-ready qualities that are essential for future employment. You will develop an understanding of the value of industry and professional networks and their importance to lifelong learning and career progression. Associated with this; you will learn how to create a professional profile so that you can identify the correct job opportunity, get that job and shape your career progression. The internship component will directly add to your experiences and resume while consolidating your confidence and the ability to contribute to a workplace. You will gain an awareness of the strengths you offer to a future employer. The internship will focus on building your employability in the area of science or science-related industries and business.",SCIENCE 3700,Undergraduate,null,3,Science Internship III,Semester 2,North Terrace Campus
